dhiscodeset_id,code_set_nm,lamis_id,dhis_id,description
1050,FACILITY,991,qyMKtb3CtmD,an Vera Clinic Ihiala
1051,FACILITY,992,EQ4J2yIIea0,an Abagana Health Centre
1052,FACILITY,993,fmFisXf6Udg,an Abba Primary Health Centre
1053,FACILITY,994,yJkUyLfQo7M,an Adegbe Avonimi Primary Health Centre
1054,FACILITY,995,Lw6hd6QVjLc,an Beke Memorial Hospital Nimo
1055,FACILITY,996,CqaFR06lq8I,an BeluChukwu Hospital and Maternity
1056,FACILITY,997,qM56ciSE1oI,an Egbengwu Nimo Primary Health Centre
1057,FACILITY,998,yWGVZbVHuBD,an Enugu Agidi Primary Health Centre
1058,FACILITY,999,ffEPlnl1GFd,an Eziomaigbo Primary Health Centre
1059,FACILITY,1000,XKYzfWpX8e4,an Nawfia Primary Health Centre
1060,FACILITY,1001,CYXMuVcbt1r,an Nimo General Hospital
1061,FACILITY,1002,CyFjYqp26zy,an Okpala Hospital and Maternity Enugu Ukwu
1062,FACILITY,1003,otkuU5B1pm6,an St. Ann Hospital and Maternity
1063,FACILITY,1004,QEp7plJ9XwJ,an Umudiaba Nimo Primary Health Centre
1064,FACILITY,1005,Zklu6yHTdqD,an Urban Hospital and Maternity Abagana
1065,FACILITY,1006,Ic3f0GxkgqJ,an Urunnebo Enugwu Ukwu Primary Health Centre
1066,FACILITY,1007,LgN9zBumM3T,an Uruogbo Enugwu Ukwu Primary Health Centre
1067,FACILITY,1008,Oe6AGHc3wWo,an Abubor Nnewichi Chimex Hospital and Maternity
1068,FACILITY,1009,JOnjYTtv9gD,an Abubor Nnewichi Obioma Specialist Hospital
1069,FACILITY,1010,umTAfO916k4,an ADONHACDC
1070,FACILITY,1011,v9Kxl5owwGe,an De Dominion Hospital and Maternity Uruagu
1071,FACILITY,1012,BHQF4Uxp7V4,an Edoji Primary Health Centre
1072,FACILITY,1013,XgII7HeXugL,an Emecourt Health Centre Nnewi
1073,FACILITY,1014,Y0mlC4q8TQy,an First Maf Hospital and Maternity Nnewi
1074,FACILITY,1015,jhSIYPPv9Us,an Glory Hospital and Maternity
1075,FACILITY,1016,TJAKnxkzfn6,an Holy Trinity Hospital and Maternity
1076,FACILITY,1017,o1OUJtODujX,an Inyaba Health Centre  Nnewi
1077,FACILITY,1018,iWA8BXO3r4k,an Ndiakwu Health Centre Otolo Nnewi 
1078,FACILITY,1019,gsWRyi5ZnuP,an Ngozi Chukwuka Hospital and Maternity
1079,FACILITY,1020,wEnM5gxm8Vu,an Nnamdi Azikiwe University Teaching Hospital
1080,FACILITY,1021,zlBQPsmgNMd,an Nnewi Diocesan Hospital
1081,FACILITY,1022,jT3x334gCXo,an Nnewi Okpuno-Otolo Health Centre
1082,FACILITY,1024,dy9KwdQwLqe,an Okpuno Egbu Primary Health Centre
1083,FACILITY,1025,wr6Q91IrQuA,an Okpunor Nnewichi Rose of Sharon Specialist Hospital
1084,FACILITY,1026,thXLlh55mEJ,an Okwuani Immaculate Heart Hospital and Maternity
1085,FACILITY,1027,GPs7x1KcMnm,an Otolo Ikedife Specialist Hospital
1086,FACILITY,1028,fHEClvDZVpY,an Otolo Nnewi Chidiera Hospital
1087,FACILITY,1029,QO7GZ92yhpK,an Otolo Umuenem Primary Health Centre
1088,FACILITY,1030,hBYbEk79FBV,an Umudim Chicason Hospital
1089,FACILITY,1031,rq8ruhCXK4c,an Umudim Life Specialist Hospital and Maternity
1090,FACILITY,1032,nx3dHSZ8EvD,an Zenith Hospital and Maternity
1091,FACILITY,1034,mI7tgydqg4A,an Amichi Diocesan Hospital
1092,FACILITY,1035,jgtnfk6Yp6A,an Amichi Primary Health Centre
1093,FACILITY,1036,CKTsG7iC7Dt,an Ekwulumili Maternity Home
1094,FACILITY,1037,J8u49MDrJLu,an Ekwulumili Primary Health Centre
1095,FACILITY,1038,D7GxdJHvopz,an Osumenyi Comprehensive Health Centre
1096,FACILITY,1039,y5iq2BB90mY,an Osumenyi Visitation Hospital
1097,FACILITY,1040,MYWYsIkCFgm,an Utu Maternity Home (PHC Utu)
1098,FACILITY,1041,Yk1Z1Z5F2MY,an Akili Ogidi Primary Health Centre
1099,FACILITY,1042,eTqkzmw7PVN,an Atani Comprehensive Health Centre
1100,FACILITY,1043,nOJfZ1YAXVz,an Ave Maria Hospital and Maternity Home
1101,FACILITY,1044,vW53LuKNCjl,an Beautiful Gate Hospital Atani Road Odekpe
1102,FACILITY,1045,HR4xiMnyq4n,an Chidi Maternity
1103,FACILITY,1046,eOphI1mnxed,an Chukwubuike Maternity Home Okpoko
1104,FACILITY,1048,N2m6fCgPosZ,an Goodnews Hospital and Maternity
1105,FACILITY,1049,xradlE44VnN,an Holy Child Maternity and Clinic
1106,FACILITY,1050,CCTXUEBLo32,an Ijeoma Maternity Home
1107,FACILITY,1051,XBJgsIN0iZg,an Iyiowa Odekpe Model Hospital and Maternity
1108,FACILITY,1052,uKXzDoFqkdV,an Iyiowa Odekpe New Life Hospital and Maternity
1109,FACILITY,1053,mQJwi1dALak,an Kelechi Hospital and Maternity
1110,FACILITY,1054,socHhCKiop4,an Lumen Christ Hospital
1111,FACILITY,1055,Equf7OM2Gkx,an Mother of Mercy Maternity Home
1112,FACILITY,1056,n5xJFJnbl53,an Multicare Hospital and Women Welfare Centre
1113,FACILITY,1057,otKuOqTflai,an New Life Hospital and Maternity Atani Road
1114,FACILITY,1058,C6lNQKUZG82,an Njideka Hospital and Maternity Home Okpoko
1115,FACILITY,1059,CyolTtcgyLw,an Nkpikpa Obosi Divine Care Clinic and Maternity
1116,FACILITY,1060,p1Ae3fTBGvp,an Nnedimma Hospital and Maternity
1117,FACILITY,1061,pcuTwQw799D,an Nwobi Memorial Hospital
1118,FACILITY,1062,fy8vqeFGmRQ,an Nzubechukwu Maternity and Clinic
1119,FACILITY,1063,WQrvXtispPj,an Ochuche Model Primary Health Centre
1120,FACILITY,1064,quZ3kLz14zQ,an Ogbakuba Primary Health Centre
1121,FACILITY,1065,KoR5WbBMFaR,an Ogwuanaocha Basic Health Centre
1122,FACILITY,1066,vvhOglGL6vB,an Okpoko All Saints Maternity
1123,FACILITY,1067,PBDFPOaHBZP,an Okpoko Bethel Hospital and Maternity
1124,FACILITY,1068,Ob5bsOQs6VX,an Okpoko Ebenezar Hospital and Maternity
1125,FACILITY,1070,BsAaWDi708D,an Okpoko Kings Kidd Hospital and Maternity
1126,FACILITY,1071,pGGAoLLTMjZ,an Okpoko Living Spring Hospital and Maternity and Children Welfare Centre
1127,FACILITY,1073,aDAHXswtJo5,an Onyinyechukwu Maternity
1128,FACILITY,1074,PjYM6poR79t,an Orient Hospital and Maternity
1129,FACILITY,1075,HdRQ205h2sv,an Ossomala Primary Health Centre
1130,FACILITY,1076,EZBDLPHm9qX,an Our Mother of Perpetual Help Maternity
1131,FACILITY,1077,p0u2yyxJbOm,an Patricia Memorial Hospital and Maternity Aka baby
1132,FACILITY,1078,G3f5sxkVy26,an Remedy-Bay Maternity and Hospital
1133,FACILITY,1079,C505nyGPipc,an Somtoochukwu Maternity Clinic
1134,FACILITY,1080,SMC77TuhrDA,an Uchechukwu Maternity Odekpe
1135,FACILITY,1081,S3DgaqkPDdi,an Umunankwo Primary Health Centre Ogbaru
1136,FACILITY,1082,pgtVMJ5O9p4,an Akpaka Primary Health Centre
1137,FACILITY,1083,jRYT9gBd0yC,an All Hallows Hospital and Maternity
1138,FACILITY,1084,QWYMK3L8OT4,an Arinzechukwu Hospital and Childrens Clinic
1139,FACILITY,1085,ynQEu0k26ws,an Azokwu Memorial Specialist Hospital and Maternity
1140,FACILITY,1086,O6wrcrocdef,an Blessed Specialist Hospital and Maternity
1141,FACILITY,1087,R8PUHcREZXp,an Christ Church Health Post
1142,FACILITY,1088,PyyFBCFsX2a,an Glory Hospital Mat Complex
1143,FACILITY,1089,aupsgKrvIkQ,an Holy Rosary Hospital
1144,FACILITY,1090,lFInkfFkq4A,an HU PACE Anambra State Community Pharmacist
1145,FACILITY,1091,KBoQn8SKTxn,an Immanuel Church Primary Health Centre
1146,FACILITY,1092,mBgIHKCEe6S,an Inland town Primary Health Centre
1147,FACILITY,1093,g3PavqiX0Do,an Isiafor Ascension Church Health Centre
1148,FACILITY,1094,bzBkgwcBMrw,an Ivy Foundation Hospital and Maternity
1149,FACILITY,1095,SVgz6aawIUh,an Kanayo Specialist Hospital and Maternity
1150,FACILITY,1096,zuRzVAPna8D,an Mainland Hospital and Maternity
1151,FACILITY,1097,aoaqnyV30J4,an Marine Prison Health Post
1152,FACILITY,1098,reqOni9rPWJ,an Multicare Hospital and Maternity
1153,FACILITY,1099,jmNGA7ggu4j,an Ndubuisi Hospital and Maternity
1154,FACILITY,1100,vQGeOaRJ2FJ,an Onitsha Basic Primary Health Centre
1155,FACILITY,1101,bC3kkWTb5NG,an Onitsha Mezie Hospital & Maternity
1156,FACILITY,1102,dSnd8eYCDsn,an Onitsha St. Leo Hospital and Maternity
1157,FACILITY,1104,xWMJKF71etE,an Pioneer International and Maternity
1158,FACILITY,1106,tdJksmCrPZo,an Rapha Hospital and Maternity
1159,FACILITY,1107,GNcz84pdcVU,an Shalom Foundation Specialist Hospital and Maternity
1160,FACILITY,1108,rMXuxD4xrLM,an St Charles Borromeo Hospital
1161,FACILITY,1109,Jy4qqv5v5fC,an St. Barths Model Hospital & Maternity
1162,FACILITY,1110,wDPLQUgUfuE,an St. Luke Hospital 
1163,FACILITY,1111,B3DYkiBnoss,an St. Patricks Hospital and Maternity
1164,FACILITY,1113,kZKXOLuNvaL,an Venik Specialist Hospital and Maternity
1165,FACILITY,1114,XBdnRxQNxut,an Winners Hospital and Maternity
1166,FACILITY,1115,C9ToIylWIpj,an Benedicts Memorial Hospital and Maternity
1167,FACILITY,1116,iXrCjDAyW06,an Bethsaida Specialist Hospital and Maternal
1168,FACILITY,1117,So4Pn5xNZ9B,an Delta Hospital and Maternity
1169,FACILITY,1118,EBTbPWeiRVz,an Dibiaezue Hospital and Maternity
1170,FACILITY,1119,EnLM06FNR1p,an Glory Hospital
1171,FACILITY,1120,sBA1J5UhtXn,an Gods Estate Specialist Hospital and Maternity
1172,FACILITY,1121,ijX3L72mpaG,an Menax Hospital and Maternity
1173,FACILITY,1122,RIbuDBBTGDj,an Mezie Hospital Alor
1174,FACILITY,1123,FPoSKllr6NF,an Odoakpu Model Primary Health Centre
1175,FACILITY,1124,XBvoeqH3iQD,an Onitsha CEO Clinic and Maternity
1176,FACILITY,1125,qMWr6bKIihl,an St Cyprians Hospital and Maternity
1177,FACILITY,1126,BFigGMPDWgF,an Toronto Hospital Onitsha
1178,FACILITY,1127,jd5hDJvQsv6,an Afoudo Nanka Primary Health Centre
1179,FACILITY,1128,gN4vEwZx9gS,an Best Hospital and Maternity Oko
1180,FACILITY,1129,j6wyXK3CzG7,an Chioma Maternity Hospital Nanka
1181,FACILITY,1130,pE6c3wVd2x3,an Nanka Chukwunonso Hospital and Maternity
1182,FACILITY,1131,qFe0hBzjef1,an Ndiowu Model Primary Health Centre
1183,FACILITY,1132,ZSMJu05D654,an Ndiowu Primary Health Centre
1184,FACILITY,1133,raJpzpLQnrW,an Ofu-Obi Comprehensive Health Centre Agbiligba
1185,FACILITY,1134,Wzl2Imz0h8N,an Oko Chukwunonso Hospital and Maternity
1186,FACILITY,1135,Ecz1BqYiDbo,an Oko Community Hospital
1187,FACILITY,1136,WMOQPFc5BLT,an Omogho Primary Health Centre
1188,FACILITY,1137,w6VXl1dn8Ry,an Orumba General Hospital
1189,FACILITY,1139,TFbGCCXxNwv,an Referral Health Centre Awa
1190,FACILITY,1140,HHoTcfLKIN8,an Ezira Primary Health Centre
1191,FACILITY,1141,eUYj9qw1qHI,an Mmiata Anam Primary Health Centre
1192,FACILITY,1142,MwwtO01vzy5,an Ogbunka Primary Health Centre
1193,FACILITY,1143,UjGyiZZKHqH,an Owerre Ezukala I Primary Health Centre
1194,FACILITY,1144,nXrK4hEJ3mA,an Umunze Comprehensive Health Centre
1195,FACILITY,1146,sAz2LbMplCH,an Umunze St. Catherine Hospital
1196,FACILITY,1147,kkxblW73oG2,an Umuommaku Primary Health Centre
1197,FACILITY,1148,TPO5mjkoIPm,an Beatrice Hospital and Eye Centre Umunya
1198,FACILITY,1149,hzAVdewtQeo,an Faith Clinic Omor
1199,FACILITY,1150,hgz8vu2yIjt,an Isaac Chira Memorial Hospital
1200,FACILITY,1151,seXF8z6Ih2w,an Ndibinaju Primary Health Centre
1201,FACILITY,1152,zvXSTib8Omj,an Nkwelle-Ezunaka Health Centre
1202,FACILITY,1153,YmC9Tu0eMUO,an Nteje Primary Health Centre
1203,FACILITY,1154,akvypk378Ht,an Ogbunike Primary Health Centre
1204,FACILITY,1155,zsK0i8GVCii,an Oze Nkwelle Ezunaka Primary Health Centre
1205,FACILITY,1156,Zz5Pt99Dnkh,an Umunya Comprehensive Health Centre
1206,FACILITY,1157,hHhHtep4TCp,an Umunya Primary Health Centre
1207,FACILITY,1158,J02oTVkO0gk,an Zodiac Medical Centre
1208,FACILITY,1159,AmxtQ8rvrT3,ba Abubakar Tafawa Balewa University Teaching Hospital
1209,FACILITY,1161,dGhQKNmr2gM,ba Apple Clinic
1210,FACILITY,1162,vX6iUh9Hgnf,ba Bayara Infectious Diseases Hospital
1211,FACILITY,1163,n7xfUGpJbCg,ba City Clinic
1212,FACILITY,1164,jlDqbZEUezl,ba Federal Low Cost Primary Health Centre
1213,FACILITY,1165,T01rDhoEfhw,"ba Forward in Action for Education, Poverty and Malnutrition"
1214,FACILITY,1166,bNbNrFYrPI5,ba Kofar Wase Primary Health Centre
1215,FACILITY,1167,RyBlPF5d0XH,ba Mararraba Primary Health Centre
1216,FACILITY,1168,dMIrgkkHE8m,ba MRS 33 Shadawanka
1217,FACILITY,1169,zzChQslnRRG,ba MRS School of Armor
1218,FACILITY,1170,NyJQiV3Zrmz,ba Nassarawa Jahun Primary Health Centre
1219,FACILITY,1171,QbjXCbBkXOX,ba Niima Consultant
1220,FACILITY,1172,Q8Zys5QyHhE,ba Pohlycon Clinic
1221,FACILITY,1173,tbXvPY3A6f5,ba Reemee Clinic
1222,FACILITY,1174,mKRi6uJAwfY,ba State Low Cost Primary Health Centre
1223,FACILITY,1175,huPwX957TXf,ba Tirwun Maternal and Child Health Clinic
1224,FACILITY,1176,M3GNk2rt5ng,ba Under 5 Primary Health Centre
1225,FACILITY,1177,Kd1tUVshULa,ba Urban Maternity
1226,FACILITY,1178,EZJRqR7S7dP,ba Women Empowerment Initiative
1227,FACILITY,1179,rFOiEvPceos,ba Wuntin Dada Maternal and Child Health Clinic
1228,FACILITY,1181,Rh1xNmsmBAv,ba Bogoro General Hospital
1229,FACILITY,1182,h0nB5GWqOXx,ba Bogoro Maternal & Child Health Clinic
1230,FACILITY,1183,EAEb9SWmdGr,ba Dass General Hospital
1231,FACILITY,1184,uasI1kZETeo,ba Dabe Primary Health Centre
1232,FACILITY,1185,RKnNt8h3wET,ba Kafin Madaki General Hospital
1233,FACILITY,1186,IiFRd1SAqvT,ba Giade General Hospital
1234,FACILITY,1189,diiU0iuPwyv,ba Azare Federal Medical Centre
1235,FACILITY,1190,FcUnmwvTxpD,ba Azare General Hospital
1236,FACILITY,1191,jTaZDFdLVVT,ba Kirfi General Hospital 
1237,FACILITY,1192,nSNtobYmZGC,ba Misau General Hospital
1238,FACILITY,1193,F9ps8wcA3Mh,ba Burra General Hospital
1239,FACILITY,1194,IE5SNvrz8sj,ba Shira Yana General Hospital
1240,FACILITY,1195,mFvcW5v1VJN,ba Boto General Hospital
1241,FACILITY,1196,rZnyxHzcDWn,ba Tafawa Balewa Our Lady of Apostle (OLA) Clinic 
1242,FACILITY,1197,ukiCWu8RyP9,ba Tafawa Balewa Town Maternity
1243,FACILITY,1198,fDDlZgd46Sw,ba Tafawa-Balewa General Hospital
1244,FACILITY,1199,AgTeNaYl23u,ba Toro General Hospital
1245,FACILITY,1200,jGUH15SWVHO,ba Warji General Hospital
1246,FACILITY,1201,rpLskR46YHS,ba Katagum Zaki General Hospital
1247,FACILITY,1202,t0XUtRXb6cO,bo Askira General Hospital
1248,FACILITY,1203,tGzhO2k3rV7,bo Azare General Hospital
1249,FACILITY,1204,KZFKCcwf1t1,bo Bama General Hospital
1250,FACILITY,1205,RlALpZB6pXf,bo Banki Comprehensive Health Centre
1251,FACILITY,1206,Jaqb5VBHDWH,bo Benisheik General Hospital
1252,FACILITY,1207,pkswvZTO1Ac,bo Biu General Hospital
1253,FACILITY,1208,V35VPbLYNCG,bo Briyel General Hospital
1254,FACILITY,1209,OxBYjza0xzh,bo Chibok General Hospital
1255,FACILITY,1210,lLQZjoEWFk6,bo Damasak General Hospital
1256,FACILITY,1211,VURzbQTcnL1,bo Gudumbali General Hospital
1257,FACILITY,1212,ktklhuhpK0f,bo Gwoza General Hospital
1258,FACILITY,1213,UdAQPIjUBig,bo Kirawa General Hospital
1259,FACILITY,1214,FN5T8zb8HOK,bo Lassa General Hospital
1260,FACILITY,1215,G8Ey6S9NG33,bo Mafa General Hospital
1261,FACILITY,1216,j2mvdLhBLAw,bo Muhammed Shuwa Memorial Hospital
1262,FACILITY,1217,q0w0ZBMf7QZ,bo Maiduguri State Specialist Hospital
1263,FACILITY,1218,Sei9GrDiGJ2,bo Marama General Hospital
1264,FACILITY,1219,Hpu6cigluhB,bo Ngala General Hospital
1265,FACILITY,1220,p1f4JWdOWTi,bo Ngoshe General Hospital
1266,FACILITY,1221,H48FvhQYVCi,bo Shani General Hospital
1267,FACILITY,1222,PqYVGHLjGmD,bo University of Maiduguri Teaching Hospital
1268,FACILITY,1223,fuJ1wHNeaXa,by Bekekiri Comprehensive Health Centre
1269,FACILITY,1224,TDjQuBlxRKE,by Diema Primary Health Centre
1270,FACILITY,1225,fYPCNIFslHV,by Egweama Primary Health Centre
1271,FACILITY,1226,QGm1EZYtO0k,by Minibie Primary Health Centre
1272,FACILITY,1227,X9vbK0mEDod,by Odioma Primary Health Centre
1273,FACILITY,1228,XM0avk76M1h,by Okpoama Cottage Hospital
1274,FACILITY,1229,fXAtpbeHgFO,by Okpoama Primary Health Centre
1275,FACILITY,1230,lNDhuKtvQWk,by Sangana Cottage Hospital
1276,FACILITY,1231,NYGAwnkIO72,by Twon-Brass Comprehensive Health Centre
1277,FACILITY,1232,obtpRyQiFyD,by Twon-Brass General Hospital
1278,FACILITY,1233,NZtbgo12Agg,by Egbemo-angalabiri Cottage Hospital
1279,FACILITY,1234,ub2v6BBIoTD,by Egbemo-Angalabiri Model Primary Health Centre
1280,FACILITY,1235,aHMuLzkYKUP,by Isampou Primary Health Centre
1281,FACILITY,1236,iYuRf8Bz1Wf,by Lalagbene Primary Health Centre
1282,FACILITY,1237,rkkjncgblPI,by Letugbene Health Centre
1283,FACILITY,1238,SihhlZWIGay,by Ogbotobo Primary Health Centre
1284,FACILITY,1240,Ax1Nrtipdf1,by Tamogbene Primary Health Centre
1285,FACILITY,1241,zykvOrjk7Zx,by Toru-Ndoro Comprehensive Health Centre
1286,FACILITY,1242,GxTmJhgr4ir,by Alaere Alaibe Health Centre
1287,FACILITY,1243,ZFBDqCpLcyf,by Igbedi Health Centre
1288,FACILITY,1244,EUtW3rG8p7W,by Kaiama Health Centre
1289,FACILITY,1245,fzmKFOqj04w,by Odi Comprehensive Health Centre
1290,FACILITY,1246,uTzJLhLLcbE,by Odi General Hospital
1291,FACILITY,1247,fqOAIExySCs,by Okoloba Cottage Hospital
1292,FACILITY,1248,jYI4wMi1xol,by Opokuma North Primary Health Centre
1293,FACILITY,1249,KpwOq6I7FoU,by Opokuma South Comprehensive Health Centre
1294,FACILITY,1250,FWAkDnGwLeP,by Sabagreia Health Centre
1295,FACILITY,1251,OUIuN1eCCR9,by Sampou Comprehensive Health Centre
1296,FACILITY,1252,f6lYrTPf30h,by Agrisaba Primary Health Centre
1297,FACILITY,1253,ljNAAGp0OpH,by Atumo-Ama Primary Health Centre
1298,FACILITY,1254,mqvoaPMOS3n,by Bassambiri Cottage Hospital
1299,FACILITY,1255,CcEJL9TrbXX,by Ekperikiri Primary Health Centre
1300,FACILITY,1256,uiB4qpYW9El,by Isiaihama(Kiri) Primary Health Centre
1301,FACILITY,1257,SNeSUPZQ3ki,by Nembe Bassambiri Comprehensive Health Centre
1302,FACILITY,1258,PlzCz1hNn3K,by Nembe Creek Primary Health Centre
1303,FACILITY,1259,rq6zgMFdpLE,by Nembe General Hospital
1304,FACILITY,1260,wUicK0xA0lP,by Ogbolomabiri Comprehensive Health Centrwe
1305,FACILITY,1261,XeQ0osWYqIG,by Okoroba Cottage Hospital
1306,FACILITY,1262,tl4wugA6Z1L,by Ologoama Primary Health Centre
1307,FACILITY,1263,D1ytvR7BPPq,by Ayakoro Primary Health Centre
1308,FACILITY,1264,LCNgSGZDpw9,by Christ the King Catholic Hospital Imiringi
1309,FACILITY,1265,iKybKhvCv23,by Elebele Health Centre
1310,FACILITY,1266,qYO2QxhQjPE,by Kolo Health Centre
1311,FACILITY,1267,fpoLfIQij17,by Ogbia Town Health Centre
1312,FACILITY,1268,CWgPRjsWr6P,by Okodi Community Health Centre
1313,FACILITY,1269,iAKmpLbIk4s,by Oloibiri Health Centre
1314,FACILITY,1270,fyWbdvi2Yyu,by Onuebem Primary Health Centre
1315,FACILITY,1271,CXVjCSwDuI5,by Otakeme Primary Health Centre
1316,FACILITY,1272,Iwg5ycLYraA,by Otuasega Cottage Hospital
1317,FACILITY,1273,ALaZaNFdQjT,by Otuokpoti Basic Health Centre
1318,FACILITY,1275,Fc1NjnNUpWq,by Agbere Cottage Hospital
1319,FACILITY,1276,qTko3VuBa6G,by Bolou Orua Comprehensive Health Centre
1320,FACILITY,1277,FWFG9fRXrdL,by Elemebiri Primary Health Centre
1321,FACILITY,1278,p0bgNhrs1kR,by Odoni Primary Health Centre
1322,FACILITY,1279,yHjmC8qvtHT,by Ofoni Comprehensive Health Centre
1323,FACILITY,1280,jNwR07AmPek,by Ogobiri Comprehensive Health Centre
1324,FACILITY,1281,iJbStCcYXQw,by Okunbiri Comprehensive Health Centre
1325,FACILITY,1282,CDNyMLeOPTP,by Osifo Primary Health Centre
1326,FACILITY,1283,xc4Xd5RP3Ye,by Sagbama Comprehensive Health Centre
1327,FACILITY,1284,Hh0N4SWx8lW,by Sagbama Redeemers Hospital
1328,FACILITY,1285,iIExtAXUPBW,by Toru Orua Primary Health Centre
1329,FACILITY,1286,l8gR1nVscc0,by Aguobiri Primary Health Centre
1330,FACILITY,1287,RG3w37LzmtC,by Amassoma Comprehensive Health Centre
1331,FACILITY,1288,HxrmObhkcmW,by Ikebiri Comprehensive Health Centre
1332,FACILITY,1290,ZK90k6BIKvd,by Ogboinbiri Primary Health Centre
1333,FACILITY,1292,ZvpKpEToIGc,by Ondewari Primary Health Centre
1334,FACILITY,1293,dCuQkiQk6hY,by Agudama Tobis Clinic and Consultants
1335,FACILITY,1294,IfheyjpHHiZ,by Amarata New Uchenna Hospital 
1336,FACILITY,1295,xyHGDGqWMN3,by Amarata St. Peters Hospital
1337,FACILITY,1296,vOuvLbqKcZb,by Ekeki Palen Clinics and Maternity
1338,FACILITY,1297,CEjTN4EhW44,by Famgbe Basic Health Centre
1339,FACILITY,1298,s13M21e5i20,by Family Support Program Clinic
1340,FACILITY,1299,fk9tB1HDAHS,by Gbarantoru Primary Health Centre
1341,FACILITY,1300,u7ktXWKSVv6,by GILEAD Hospital and Maternity
1342,FACILITY,1301,G6HsUGh8Mhu,by Girl Child Empowerment and Reproductive Health Initiative (GREP)
1343,FACILITY,1302,z3mjLNT4oUz,by Glory Hospital IBB Express Way
1344,FACILITY,1303,jKnx2HPS4oh,by HU PACE Bayelsa State Community Pharmacist
1345,FACILITY,1304,svr22lEcsiu,by I Care Save a Soul
1346,FACILITY,1305,axII9JX57XR,by Igbogene King Mallan Sasime Medical Centre
1347,FACILITY,1306,V5NvcWYEF3u,by Igbogene Tuberculosis and Leprosy Referral Centre
1348,FACILITY,1307,pTGTIoMb9vH,by Ikibiri Cottage Hospital
1349,FACILITY,1308,mMkB8rSHF2Q,by Inri Etekwe Glory Land
1350,FACILITY,1309,hqIBoc7CE19,by Koroama Primary Health Centre
1351,FACILITY,1310,B7nZieBzoBX,by Kpansia Asueife New Life Hospital
1352,FACILITY,1311,XSMHSU9a7FX,by Kpansia Bay Clinic
1353,FACILITY,1312,v4EtT7JB40j,by Kpansia Crest Consultant
1354,FACILITY,1313,V6KOAn0Vruu,by Kpansia Favour Maternity
1355,FACILITY,1314,nsf9Kqjim3N,by Kpansia Health Centre
1356,FACILITY,1315,GBkcawkv7bs,by Kuro Specialist Hospital Yenagoa
1357,FACILITY,1316,KfWKsOT6ueQ,by MIEYE Clinic Opolo
1358,FACILITY,1317,jaXzkgwV5bN,by Niger Delta University Teaching Hospital
1359,FACILITY,1318,pyx5q9MoDRD,by Onopa Believers Faith Medical Clinic
1360,FACILITY,1319,ZOi2vkZ9WXt,by Polaku Primary Health Centre
1361,FACILITY,1320,YUrqVdI1rVj,by Ripus Hospital Ltd Otiotio
1362,FACILITY,1321,vRJpNb76kwf,by Synergy Development Initiative
1363,FACILITY,1322,IxiVSXgQpIB,by Tien-Biseni Cottage Hospital
1364,FACILITY,1323,VCzkJMeA9e6,by Trinidex Hospital Ekeki
1365,FACILITY,1324,DpZwKaJ4IJn,by Yenagoa Federal Medical Centre
1366,FACILITY,1325,BPOaJLYcDt4,by Yenagoa Hospital and Maternity Kpansia
1367,FACILITY,1326,TTw1fRaVa8O,by Yenagoa St. John Clinic
1368,FACILITY,1327,dHwCexw4Hir,by Yenegwe Primary Health Centre
1369,FACILITY,1328,eixxCsL9owE,by Yenezue Gene Everly Medical Centre
1370,FACILITY,1329,qOUoUSqLEC4,cr Abeugo Health Centre
1371,FACILITY,1330,kxexF4MwsUT,cr Adadama Primary Health Centre
1372,FACILITY,1331,hDtyU04u2dv,cr Afafanyi Primary Health Centre
1373,FACILITY,1332,ICfg0BDzvOl,cr Agbara Primary Health Centre
1374,FACILITY,1333,cOsuAilPqDb,cr Anong Health Centre
1375,FACILITY,1335,WuwsaBsYSvQ,cr Bazohure Health Post
1376,FACILITY,1336,VuaE13KAI7j,cr Ebom Primary Health Centre
1377,FACILITY,1337,BofmxluU3pd,cr Ediba Comprehensive Health Centre
1378,FACILITY,1338,KUlElJOSQE8,cr Ediba Primary Health Centre
1379,FACILITY,1339,QihkLMultAU,cr Egboronyi Health Centre
1380,FACILITY,1340,pUkU9SW74LS,cr Eja Memorial Hospital
1381,FACILITY,1341,HeIQlKXttAU,cr Ekureku Health Post
1382,FACILITY,1342,iQGICxfJG7m,cr Igbo-Imabana Model Primary Health Centre
1383,FACILITY,1343,L7DrIhsM0uG,cr Igonigoni Health Centre
1384,FACILITY,1344,sjVH3Y1K7yd,cr Ikpalegwa Primary Health Centre
1385,FACILITY,1346,xv3sCGdghjq,cr Lehangha Health Centre
1386,FACILITY,1348,RVE6WaQpIWB,cr Usumutong Primary Health Centre
1387,FACILITY,1349,QmKP4bFOpqR,cr Aningeje Primary Health Centre
1388,FACILITY,1350,iext16XkXdx,cr Awi Health Centre
1389,FACILITY,1351,BZorGIK9ns1,cr Ayaeba Health Centre
1390,FACILITY,1352,a5auu4WKPy5,cr Ekong Anaku Health Centre
1391,FACILITY,1353,Pu82qWxGlWT,cr Iko Esai Primary Health Centre
1392,FACILITY,1354,Ps43wmcpfFt,cr Iwuru Central Health Centre
1393,FACILITY,1355,u4odt4ECon7,cr Mbarakom Primary Health Centre
1394,FACILITY,1357,F31oQDobNK3,cr Mma Efa Health Centre
1395,FACILITY,1358,wlCemOvQJdc,cr Nyaje Primary Health Centre
1396,FACILITY,1359,C7D3PxD77M5,cr Oban Health Centre
